Citizen_ID,Diet_Type,District_Name,Occupation,Wealth_Index,House_Size_sq_ft,Life_Expectancy,Vehicle_Owned,Work_District,Bio_Hash
CIT_10950,Seaweed,The Golden Reef,Merchant,20261.0,4599.0,88.0,Submarine,The Golden Reef,e4dfb15a
CIT_5699,Seafood,Deep Trench,Fisher,1435.0,100.0,39.0,Fin Bicycle,Mariana Plaza,fc5e903a
CIT_11543,Seafood,The Golden Reef,Merchant,19824.0,4327.0,73.0,Submarine,The Golden Reef,d51c7014
CIT_6954,Exotic Imports,Deep Trench,Warrior,3679.0,375.0,26.0,Sea Scooter,Deep Trench,e9898ee9
CIT_14215,Seafood,Mariana Plaza,Warrior,2244.0,378.0,41.0,Fin Bicycle,Deep Trench,4384f13c
CIT_4873,Seafood,The Golden Reef,Miner,,2172.0,59.0,No Vehicle,Mariana Plaza,4ceacf85
CIT_9103,Seaweed,Deep Trench,Fisher,1920.0,156.0,45.0,Fin Bicycle,Deep Trench,3df85ae6
CIT_11010,Seafood,Deep Trench,Warrior,1676.0,159.0,38.0,Fin Bicycle,Coral Slums,9bcbb410
CIT_11253,Seaweed,Mariana Plaza,Scribe,10843.0,1589.0,62.0,Fin Bicycle,Mariana Plaza,aa186cbb
CIT_4100,Seaweed,The Golden Reef,Merchant,21169.0,4656.0,75.0,Submarine,Mariana Plaza,f0a78a35
CIT_11580,Exotic Imports,The Golden Reef,Fisher,48220.0,10000.0,89.0,Submarine,Coral Slums,51a70ef9
CIT_11717,Exotic Imports,The Golden Reef,Fisher,22430.0,5190.0,57.0,Sea Scooter,Deep Trench,8890c904
CIT_11632,Seafood,Deep Trench,Warrior,4347.0,437.0,29.0,Fin Bicycle,The Golden Reef,eef0d710
CIT_7001,Seaweed,Coral Slums,Miner,2119.0,100.0,46.0,Submarine,Deep Trench,f270261f
CIT_15167,Seaweed,The Golden Reef,Merchant,37800.0,8497.0,107.0,No Vehicle,The Golden Reef,16e96581
CIT_16118,Seaweed,Coral Slums,Fisher,1069.0,100.0,48.0,Fin Bicycle,The Golden Reef,683ecb4e
CIT_4808,Exotic Imports,Mariana Plaza,Fisher,5185.0,723.0,28.0,No Vehicle,Mariana Plaza,a14e6dd2
CIT_6195,Exotic Imports,Mariana Plaza,Merchant,7400.0,1114.0,79.0,Submarine,The Golden Reef,3b73f38f
CIT_16821,Seafood,Deep Trench,Fisher,9338.0,994.0,38.0,No Vehicle,The Golden Reef,9b334451
CIT_16312,Seafood,Mariana Plaza,Fisher,2040.0,322.0,38.0,Sea Scooter,The Golden Reef,36fd6555
CIT_7278,Seafood,Mariana Plaza,Fisher,2587.0,373.0,42.0,Sea Scooter,Coral Slums,1f4f981c
CIT_12860,Seafood,Deep Trench,Warrior,1162.0,112.0,41.0,Sea Scooter,Mariana Plaza,52caba5c
CIT_4361,Seafood,Coral Slums,Merchant,21564.0,1292.0,70.0,No Vehicle,Deep Trench,3349d8b6
CIT_15720,Exotic Imports,Deep Trench,Miner,2983.0,,30.0,Sea Scooter,Coral Slums,30cc0943
CIT_17644,Seaweed,Coral Slums,Fisher,1147.0,143.0,33.0,Sea Scooter,The Golden Reef,daa43362
CIT_8999,Seafood,The Golden Reef,Merchant,21820.0,4881.0,82.0,Fin Bicycle,Deep Trench,de16c263
CIT_11987,Exotic Imports,Mariana Plaza,Fisher,3729.0,615.0,40.0,Fin Bicycle,Coral Slums,34a50f3b
CIT_11582,Exotic Imports,Deep Trench,Warrior,2974.0,369.0,23.0,Sea Scooter,Deep Trench,45fb0b87
CIT_13497,Seaweed,The Golden Reef,Miner,16812.0,3706.0,68.0,Submarine,Deep Trench,506cc594
CIT_7866,Seaweed,Deep Trench,Warrior,2732.0,221.0,38.0,Sea Scooter,Mariana Plaza,ca35223d
CIT_1883,Seafood,The Golden Reef,Warrior,3229.0,694.0,36.0,Fin Bicycle,The Golden Reef,39419c83
CIT_11351,Exotic Imports,The Golden Reef,Miner,49764.0,10000.0,85.0,Submarine,Deep Trench,afd7b8ad
CIT_8037,Seaweed,The Golden Reef,Merchant,1522.0,304.0,58.0,No Vehicle,Mariana Plaza,c50d8af1
CIT_15519,Seaweed,The Golden Reef,Merchant,29883.0,6556.0,96.0,Submarine,The Golden Reef,1bce0a37
CIT_11665,Seafood,Coral Slums,Miner,4419.0,290.0,45.0,Sea Scooter,Coral Slums,e42ad114
CIT_16262,Seaweed,Mariana Plaza,Scribe,28683.0,4280.0,82.0,No Vehicle,Mariana Plaza,1fcdb64c
CIT_5195,Exotic Imports,Mariana Plaza,Merchant,21824.0,3290.0,62.0,Submarine,Coral Slums,39eac965
CIT_1956,Seaweed,Deep Trench,Scribe,,996.0,62.0,Sea Scooter,Mariana Plaza,f539466f
CIT_1601,Exotic Imports,Coral Slums,Fisher,2961.0,,42.0,Fin Bicycle,Deep Trench,9b51286a
CIT_2134,Seaweed,Mariana Plaza,Scribe,3877.0,562.0,68.0,Fin Bicycle,Mariana Plaza,8f217221
CIT_15107,Seaweed,Mariana Plaza,Warrior,1143.0,118.0,36.0,Sea Scooter,Coral Slums,6c436dbf
CIT_8390,Seafood,Coral Slums,Miner,4437.0,252.0,37.0,No Vehicle,Coral Slums,9dec51c4
CIT_1389,Seafood,The Golden Reef,Miner,12870.0,2869.0,54.0,No Vehicle,The Golden Reef,9a6d21cb
CIT_17397,Exotic Imports,Deep Trench,Warrior,2745.0,333.0,37.0,Fin Bicycle,Deep Trench,af4ff830
CIT_11433,Exotic Imports,The Golden Reef,Merchant,17513.0,3895.0,57.0,Fin Bicycle,Mariana Plaza,932069e3
CIT_17076,Seafood,The Golden Reef,Merchant,16933.0,3801.0,82.0,Submarine,The Golden Reef,8a623f48
CIT_0942,Seaweed,Deep Trench,Warrior,,100.0,48.0,Sea Scooter,The Golden Reef,b3633fd5
CIT_3692,Exotic Imports,The Golden Reef,Fisher,4026.0,1077.0,39.0,Submarine,Deep Trench,acf41ae3
CIT_8522,Seafood,Coral Slums,Miner,4368.0,249.0,51.0,Fin Bicycle,The Golden Reef,84055e3c
CIT_7380,Seaweed,The Golden Reef,Merchant,14435.0,3342.0,75.0,Submarine,The Golden Reef,8f504a9a
CIT_14982,Seafood,The Golden Reef,Merchant,148964.0,10000.0,103.0,Royal Submarine,Coral Slums,be436ef8
CIT_5229,Exotic Imports,The Golden Reef,Merchant,133109.0,10000.0,93.0,Royal Submarine,Mariana Plaza,d3b34394
CIT_5274,Seaweed,Coral Slums,Fisher,2020.0,152.0,,No Vehicle,Mariana Plaza,1a572ed2
CIT_2848,Seaweed,Coral Slums,Warrior,2428.0,133.0,40.0,No Vehicle,Deep Trench,cca977c3
CIT_6387,Seaweed,The Golden Reef,Merchant,58542.0,10000.0,110.0,Sea Scooter,Mariana Plaza,7d2094d9
CIT_0641,Seafood,The Golden Reef,Merchant,30318.0,6775.0,91.0,Submarine,Mariana Plaza,4024ccc4
CIT_10644,Seaweed,The Golden Reef,Scribe,8750.0,1849.0,55.0,Sea Scooter,Mariana Plaza,62b50f26
CIT_3483,Exotic Imports,Mariana Plaza,Miner,5353.0,745.0,43.0,Fin Bicycle,Deep Trench,066d3ee2
CIT_2139,Seaweed,Deep Trench,Warrior,3513.0,385.0,45.0,Sea Scooter,The Golden Reef,41b380f1
CIT_3549,Exotic Imports,The Golden Reef,Merchant,12079.0,2788.0,66.0,Submarine,Deep Trench,7ffd3428
CIT_18549,Exotic Imports,Deep Trench,Fisher,2187.0,219.0,29.0,Fin Bicycle,The Golden Reef,c9e8d71b
CIT_10670,Seafood,Mariana Plaza,Scribe,13488.0,2062.0,65.0,No Vehicle,Mariana Plaza,4480f8af
CIT_0821,Seafood,Coral Slums,Miner,3004.0,205.0,43.0,Sea Scooter,Deep Trench,593532ad
CIT_10186,Seafood,Coral Slums,Merchant,5683.0,362.0,53.0,Submarine,Mariana Plaza,35fb4dbf
CIT_19290,Exotic Imports,The Golden Reef,Merchant,34548.0,7710.0,94.0,No Vehicle,Mariana Plaza,865674b5
CIT_16356,Seafood,Deep Trench,Fisher,2768.0,275.0,37.0,Sea Scooter,Deep Trench,46b06f1e
CIT_16323,Seaweed,The Golden Reef,Merchant,1651.0,298.0,,No Vehicle,The Golden Reef,6d4dc192
CIT_6716,Seaweed,Deep Trench,Warrior,3244.0,380.0,41.0,Sea Scooter,Mariana Plaza,8ad71721
CIT_19687,Seaweed,Mariana Plaza,Miner,1949.0,188.0,40.0,Sea Scooter,Deep Trench,06f3ac71
CIT_15752,Seafood,Deep Trench,Scribe,7568.0,840.0,55.0,Fin Bicycle,Mariana Plaza,2483731e
CIT_12484,Seafood,Coral Slums,Fisher,2155.0,108.0,39.0,Fin Bicycle,The Golden Reef,0041e472
CIT_1768,Exotic Imports,Deep Trench,Fisher,2936.0,320.0,35.0,Fin Bicycle,Deep Trench,38b767dc
CIT_7558,Seaweed,Deep Trench,Fisher,1812.0,229.0,39.0,Sea Scooter,The Golden Reef,e73dd2e9
CIT_4649,Exotic Imports,Deep Trench,Warrior,26024.0,2704.0,35.0,Submarine,Deep Trench,7069c939
CIT_9430,Seaweed,Deep Trench,Warrior,1484.0,206.0,50.0,Fin Bicycle,Mariana Plaza,9e859819
CIT_14079,Exotic Imports,Deep Trench,Scribe,6288.0,698.0,48.0,No Vehicle,Mariana Plaza,27af4bd0
CIT_8201,Seafood,The Golden Reef,Merchant,20694.0,4522.0,83.0,Sea Scooter,Mariana Plaza,e257aeeb
CIT_6479,Seaweed,Deep Trench,Warrior,1273.0,109.0,43.0,Sea Scooter,The Golden Reef,22acf457
CIT_7248,Exotic Imports,Mariana Plaza,Warrior,5652.0,848.0,26.0,No Vehicle,The Golden Reef,b7fbaf84
CIT_13903,Seafood,Deep Trench,Fisher,2914.0,304.0,41.0,Sea Scooter,Coral Slums,b97a9acf
CIT_3156,Seaweed,Deep Trench,Merchant,14418.0,1507.0,67.0,Sea Scooter,Mariana Plaza,d15448e1
CIT_12380,Exotic Imports,Mariana Plaza,Merchant,60708.0,9060.0,94.0,Submarine,The Golden Reef,a25a2eda
CIT_14192,Seaweed,Mariana Plaza,Scribe,7828.0,1119.0,66.0,No Vehicle,Mariana Plaza,5a2f6337
CIT_6899,Seaweed,Deep Trench,Miner,1934.0,188.0,48.0,Sea Scooter,Mariana Plaza,afcd9835
CIT_3418,Seaweed,The Golden Reef,Scribe,2861.0,636.0,63.0,Sea Scooter,Mariana Plaza,c9406b0a
CIT_0233,Seaweed,The Golden Reef,Miner,14442.0,3289.0,,No Vehicle,Deep Trench,fdfe514b
CIT_1050,Seafood,Mariana Plaza,Miner,3153.0,446.0,49.0,Sea Scooter,Coral Slums,5de85eef
CIT_17569,Exotic Imports,The Golden Reef,Miner,3919.0,808.0,45.0,Sea Scooter,Coral Slums,83696dea
CIT_16230,Exotic Imports,Mariana Plaza,Scribe,,4381.0,66.0,Sea Scooter,Mariana Plaza,8bc3b775
CIT_13315,Exotic Imports,The Golden Reef,Scribe,9174.0,2236.0,64.0,No Vehicle,Mariana Plaza,cf3c35b3
CIT_18275,Seafood,Coral Slums,Miner,1538.0,100.0,38.0,Submarine,Coral Slums,26b2cf4b
CIT_2867,Exotic Imports,The Golden Reef,Merchant,75108.0,10000.0,97.0,Submarine,Mariana Plaza,ba376124
CIT_16938,Seafood,Coral Slums,Miner,3026.0,164.0,35.0,Sea Scooter,Coral Slums,b633edb9
CIT_13236,Seaweed,Deep Trench,Miner,1725.0,233.0,46.0,Fin Bicycle,Coral Slums,20a61830
CIT_5407,Seaweed,Mariana Plaza,Scribe,,737.0,59.0,Sea Scooter,The Golden Reef,9dd16775
CIT_1755,Seaweed,Mariana Plaza,Scribe,2783.0,440.0,57.0,No Vehicle,Deep Trench,13e4c058
CIT_16582,Exotic Imports,The Golden Reef,Merchant,11642.0,2665.0,54.0,Submarine,The Golden Reef,5de76469
CIT_13478,Seaweed,The Golden Reef,Merchant,2515.0,439.0,65.0,Sea Scooter,Deep Trench,4e942a57
CIT_5949,Seafood,Mariana Plaza,Scribe,4658.0,685.0,55.0,Fin Bicycle,Mariana Plaza,c49798e2
CIT_10359,Exotic Imports,The Golden Reef,Merchant,11641.0,2526.0,63.0,Submarine,Mariana Plaza,b838473c
CIT_5284,Exotic Imports,Deep Trench,Fisher,3428.0,368.0,33.0,Sea Scooter,Deep Trench,22bbb66b
CIT_16776,Seaweed,The Golden Reef,Fisher,5867.0,,57.0,Fin Bicycle,Deep Trench,567d930d
CIT_4902,Seafood,Mariana Plaza,Merchant,5878.0,844.0,59.0,No Vehicle,Mariana Plaza,8df02f0b
CIT_3796,Exotic Imports,The Golden Reef,Miner,6805.0,1443.0,43.0,Sea Scooter,The Golden Reef,852953fd
CIT_4034,Exotic Imports,The Golden Reef,Merchant,26785.0,6021.0,94.0,Fin Bicycle,The Golden Reef,9b80e92b
CIT_7689,Exotic Imports,Deep Trench,Fisher,,710.0,33.0,Fin Bicycle,Deep Trench,8153a59d
CIT_4129,Exotic Imports,Deep Trench,Fisher,7096.0,747.0,27.0,No Vehicle,The Golden Reef,80a7c115
CIT_11872,Seaweed,The Golden Reef,Warrior,19417.0,4384.0,67.0,Submarine,Deep Trench,0ce7c71e
CIT_14795,Exotic Imports,The Golden Reef,Miner,4188.0,907.0,39.0,Sea Scooter,Mariana Plaza,0b42aa54
CIT_2619,Seafood,Coral Slums,Miner,3629.0,195.0,48.0,Sea Scooter,Coral Slums,d84ef04a
CIT_0094,Exotic Imports,Mariana Plaza,Merchant,9019.0,1401.0,56.0,Submarine,Mariana Plaza,00bd2196
CIT_19104,Seaweed,Deep Trench,Scribe,2977.0,239.0,60.0,Submarine,Mariana Plaza,e9ce50ff
CIT_8261,Seaweed,Mariana Plaza,Scribe,2077.0,325.0,58.0,No Vehicle,The Golden Reef,49c64234
CIT_6639,Exotic Imports,The Golden Reef,Scribe,3257.0,751.0,42.0,Sea Scooter,Mariana Plaza,ec32ef15
CIT_4568,Seaweed,The Golden Reef,Scribe,6562.0,1425.0,63.0,No Vehicle,Mariana Plaza,48bf8849
CIT_5932,Seaweed,Mariana Plaza,Scribe,59219.0,8869.0,96.0,Submarine,Coral Slums,2c6c8eaa
CIT_4604,Seafood,Deep Trench,Warrior,3644.0,436.0,43.0,No Vehicle,Deep Trench,cb0a9fe1
CIT_6263,Seafood,Deep Trench,Merchant,28091.0,2965.0,72.0,Submarine,The Golden Reef,852fd841
CIT_15867,Seaweed,Coral Slums,Miner,1128.0,100.0,52.0,Submarine,Deep Trench,d6c3c01a
CIT_1171,Seaweed,The Golden Reef,Scribe,1323.0,285.0,58.0,Fin Bicycle,Mariana Plaza,5c6562bb
CIT_10955,Seafood,Coral Slums,Merchant,3640.0,224.0,56.0,No Vehicle,Mariana Plaza,23d172a3
CIT_9574,Seaweed,The Golden Reef,Fisher,2647.0,501.0,45.0,Sea Scooter,The Golden Reef,cf4da72a
CIT_11270,Seaweed,Mariana Plaza,Warrior,16305.0,2377.0,54.0,Sea Scooter,Deep Trench,2b1689a2
CIT_14959,Seaweed,The Golden Reef,Merchant,,5878.0,92.0,No Vehicle,Deep Trench,3add41dc
CIT_16636,Seafood,Deep Trench,Miner,,550.0,43.0,No Vehicle,The Golden Reef,a05f5a69
CIT_13187,Seafood,Deep Trench,Scribe,1239.0,167.0,48.0,Sea Scooter,Mariana Plaza,4d93ef4e
CIT_11609,Exotic Imports,Mariana Plaza,Scribe,2600.0,410.0,52.0,Sea Scooter,Mariana Plaza,58c67558
CIT_14367,Seafood,Mariana Plaza,Fisher,7944.0,1202.0,38.0,Submarine,Deep Trench,5afc7c5c
CIT_2989,Seaweed,Coral Slums,Scribe,5318.0,,66.0,No Vehicle,Mariana Plaza,1003ba65
CIT_12100,Exotic Imports,The Golden Reef,Miner,20885.0,4588.0,,Fin Bicycle,Mariana Plaza,b6edc5b5
CIT_5937,Seafood,Coral Slums,Warrior,7846.0,433.0,39.0,No Vehicle,Mariana Plaza,d4609542
CIT_2555,Seafood,The Golden Reef,Merchant,7820.0,1705.0,71.0,Submarine,The Golden Reef,ca5b8869
CIT_9968,Seaweed,The Golden Reef,Merchant,6721.0,,73.0,No Vehicle,Mariana Plaza,2297e0e4
CIT_16233,Seaweed,Mariana Plaza,Warrior,1261.0,252.0,40.0,Sea Scooter,Deep Trench,24b113b5
CIT_7988,Exotic Imports,Deep Trench,Fisher,10186.0,1059.0,41.0,No Vehicle,Deep Trench,6f47c717
CIT_0472,Seaweed,The Golden Reef,Miner,20174.0,4536.0,66.0,Fin Bicycle,Deep Trench,cf324911
CIT_18017,Seafood,The Golden Reef,Merchant,4549.0,1017.0,54.0,No Vehicle,The Golden Reef,f76f7763
CIT_15764,Exotic Imports,Deep Trench,Warrior,2317.0,256.0,23.0,Fin Bicycle,Deep Trench,2c9f9fce
CIT_13406,Exotic Imports,Deep Trench,Warrior,5892.0,565.0,40.0,No Vehicle,Deep Trench,f8820c07
CIT_1576,Exotic Imports,Mariana Plaza,Fisher,3758.0,586.0,39.0,Sea Scooter,The Golden Reef,4dfde9d6
CIT_10366,Seafood,The Golden Reef,Warrior,14728.0,3291.0,51.0,No Vehicle,Coral Slums,76cdf17c
CIT_0947,Seafood,Coral Slums,Scribe,6888.0,399.0,60.0,No Vehicle,Mariana Plaza,84a2801b
CIT_4788,Exotic Imports,Mariana Plaza,Scribe,4702.0,658.0,,Sea Scooter,Mariana Plaza,e022e2ff
CIT_17938,Seafood,Coral Slums,Merchant,4342.0,,55.0,Sea Scooter,The Golden Reef,3f792b35
CIT_0867,Seafood,The Golden Reef,Merchant,47005.0,10000.0,97.0,Submarine,The Golden Reef,b54b35b7
CIT_4956,Exotic Imports,Deep Trench,Warrior,11235.0,1151.0,33.0,No Vehicle,Mariana Plaza,cfaa3ba4
CIT_6259,Seafood,Coral Slums,Warrior,1392.0,,31.0,No Vehicle,Coral Slums,e922c47c
CIT_15037,Seaweed,The Golden Reef,Miner,9386.0,,59.0,No Vehicle,Deep Trench,73495724
CIT_18174,Seafood,Deep Trench,Merchant,5032.0,563.0,,No Vehicle,Deep Trench,a42215fe
CIT_10236,Seafood,Deep Trench,Warrior,1749.0,235.0,42.0,No Vehicle,The Golden Reef,bb568869
CIT_4624,Seafood,Deep Trench,Warrior,5363.0,591.0,36.0,Sea Scooter,The Golden Reef,b6531202
CIT_19009,Seafood,Deep Trench,Fisher,1664.0,120.0,,Sea Scooter,The Golden Reef,5dc78a8c
CIT_9442,Exotic Imports,The Golden Reef,Merchant,15460.0,,59.0,Submarine,The Golden Reef,54491ef1
CIT_1786,Seafood,The Golden Reef,Merchant,14771.0,3379.0,70.0,No Vehicle,Mariana Plaza,d676d46d
CIT_13544,Exotic Imports,The Golden Reef,Merchant,8065.0,1905.0,56.0,Sea Scooter,The Golden Reef,6c242760
CIT_18579,Exotic Imports,The Golden Reef,Merchant,32409.0,7273.0,83.0,Submarine,The Golden Reef,4a0bd391
CIT_11021,Seaweed,Mariana Plaza,Fisher,4151.0,576.0,48.0,Sea Scooter,The Golden Reef,34e885b1
CIT_16049,Seafood,Mariana Plaza,Scribe,,1025.0,53.0,No Vehicle,Mariana Plaza,8358f3c0
CIT_0688,Exotic Imports,Mariana Plaza,Scribe,8829.0,1344.0,55.0,Fin Bicycle,Deep Trench,0dfeab6e
CIT_10027,Exotic Imports,The Golden Reef,Scribe,12305.0,2734.0,55.0,Sea Scooter,Coral Slums,a1576125
CIT_0908,Exotic Imports,Deep Trench,Miner,2107.0,242.0,38.0,Fin Bicycle,Deep Trench,cfcd65a7
CIT_6817,Exotic Imports,Deep Trench,Fisher,5812.0,613.0,37.0,No Vehicle,Mariana Plaza,382aca47
CIT_14370,Exotic Imports,The Golden Reef,Merchant,7243.0,1491.0,59.0,No Vehicle,Coral Slums,b76f0446
CIT_9800,Seaweed,The Golden Reef,Warrior,12185.0,2676.0,54.0,Submarine,Deep Trench,87bbc5d9
CIT_5241,Seaweed,Deep Trench,Fisher,1075.0,100.0,48.0,Fin Bicycle,Coral Slums,2ebe46f4
CIT_4074,Exotic Imports,Deep Trench,Fisher,2250.0,247.0,37.0,Sea Scooter,Coral Slums,b240e676
CIT_1073,Seaweed,Deep Trench,Miner,1432.0,227.0,41.0,Sea Scooter,Coral Slums,fff68516
CIT_13507,Seaweed,Coral Slums,Miner,1178.0,100.0,49.0,No Vehicle,Coral Slums,8d6523a6
CIT_8809,Seafood,The Golden Reef,Merchant,,2583.0,75.0,Sea Scooter,The Golden Reef,8c83b039
CIT_3929,Seafood,Deep Trench,Warrior,,709.0,40.0,Fin Bicycle,The Golden Reef,7da34d78
CIT_12264,Seafood,Deep Trench,Fisher,1171.0,100.0,44.0,Sea Scooter,The Golden Reef,51b3cabe
CIT_10302,Exotic Imports,Deep Trench,Fisher,1840.0,203.0,38.0,Fin Bicycle,Coral Slums,09d703e3
CIT_6228,Seafood,The Golden Reef,Merchant,10891.0,2410.0,66.0,No Vehicle,Mariana Plaza,a8646314
CIT_5884,Exotic Imports,The Golden Reef,Merchant,8836.0,1975.0,56.0,Sea Scooter,The Golden Reef,d56e5e2c
CIT_1349,Seaweed,Coral Slums,Miner,1542.0,100.0,49.0,Sea Scooter,Deep Trench,7a01edfb
CIT_15050,Seaweed,Coral Slums,Miner,1255.0,100.0,52.0,No Vehicle,Coral Slums,205f6500
CIT_3360,Seaweed,Deep Trench,Warrior,4253.0,434.0,,Fin Bicycle,Deep Trench,cd25906c
CIT_16534,Exotic Imports,Coral Slums,Fisher,1361.0,104.0,38.0,Fin Bicycle,Coral Slums,af72c531
CIT_7037,Exotic Imports,Mariana Plaza,Scribe,16097.0,2411.0,61.0,Sea Scooter,Mariana Plaza,b2eaa675
CIT_18818,Seaweed,Coral Slums,Miner,1824.0,141.0,36.0,Fin Bicycle,Mariana Plaza,1f54fc8b
CIT_5525,Exotic Imports,Deep Trench,Fisher,8872.0,841.0,44.0,No Vehicle,Mariana Plaza,73bb7f29
CIT_12260,Seaweed,Mariana Plaza,Scribe,2083.0,286.0,60.0,No Vehicle,The Golden Reef,c158a020
CIT_1994,Seaweed,Mariana Plaza,Scribe,,555.0,61.0,No Vehicle,Mariana Plaza,82a5c747
CIT_9916,Seaweed,The Golden Reef,Merchant,1780.0,289.0,60.0,Fin Bicycle,The Golden Reef,bb34c808
CIT_10967,Exotic Imports,Mariana Plaza,Warrior,11050.0,1659.0,44.0,Submarine,Deep Trench,c972124d
CIT_6422,Seaweed,The Golden Reef,Warrior,4755.0,1002.0,42.0,No Vehicle,Coral Slums,002567a0
CIT_4480,Exotic Imports,Deep Trench,Merchant,2900.0,298.0,60.0,Sea Scooter,Mariana Plaza,e02697e9
CIT_7676,Seafood,Deep Trench,Warrior,4541.0,443.0,43.0,No Vehicle,Deep Trench,11073ac3
CIT_12607,Seaweed,The Golden Reef,Merchant,1491.0,144.0,57.0,No Vehicle,The Golden Reef,c14836cc
CIT_14113,Exotic Imports,Mariana Plaza,Miner,4171.0,619.0,41.0,Submarine,Mariana Plaza,f2da565a
CIT_18185,Seaweed,Coral Slums,Miner,1408.0,100.0,40.0,Sea Scooter,Coral Slums,3f12ddcb
CIT_5097,Seafood,The Golden Reef,Scribe,20890.0,4713.0,83.0,No Vehicle,Deep Trench,cf5c6405
CIT_10382,Seafood,Mariana Plaza,Scribe,1590.0,228.0,59.0,Sea Scooter,Mariana Plaza,1ffec417
CIT_3719,Exotic Imports,Deep Trench,Warrior,3968.0,471.0,32.0,No Vehicle,Deep Trench,91e84cb2
CIT_14187,Seafood,The Golden Reef,Miner,7637.0,1651.0,37.0,Sea Scooter,Deep Trench,3151a5f0
CIT_11654,Seafood,Deep Trench,Warrior,25319.0,2573.0,51.0,No Vehicle,Deep Trench,65229c91
CIT_4782,Seaweed,Coral Slums,Scribe,2346.0,,55.0,No Vehicle,Mariana Plaza,1e425533
CIT_7225,Exotic Imports,Deep Trench,Warrior,9415.0,1012.0,34.0,Fin Bicycle,Coral Slums,8146a941
CIT_15474,Exotic Imports,The Golden Reef,Fisher,1978.0,463.0,35.0,Sea Scooter,The Golden Reef,13ce2829
CIT_17310,Seafood,The Golden Reef,Miner,2519.0,516.0,52.0,Fin Bicycle,Mariana Plaza,6fef5489
CIT_18605,Seaweed,The Golden Reef,Merchant,21096.0,4854.0,75.0,No Vehicle,The Golden Reef,dc3b5ac2
CIT_4270,Seafood,Deep Trench,Scribe,5365.0,561.0,56.0,Fin Bicycle,Mariana Plaza,09ff560a
CIT_13746,Seaweed,Coral Slums,Warrior,4790.0,289.0,41.0,Sea Scooter,Deep Trench,4b6144df
CIT_12612,Seaweed,Deep Trench,Scribe,1235.0,146.0,66.0,No Vehicle,Mariana Plaza,404b9ac7
CIT_15358,Seaweed,The Golden Reef,Fisher,5042.0,1135.0,55.0,No Vehicle,Deep Trench,ec680aaa
CIT_5175,Seafood,Mariana Plaza,Scribe,2648.0,436.0,66.0,Fin Bicycle,Mariana Plaza,461b5d1a
CIT_13199,Exotic Imports,The Golden Reef,Merchant,38262.0,8607.0,95.0,Sea Scooter,Deep Trench,030bee4f
CIT_18445,Seafood,Deep Trench,Scribe,2126.0,280.0,60.0,Sea Scooter,Mariana Plaza,ce9fe835
CIT_6480,Seafood,The Golden Reef,Merchant,77133.0,10000.0,103.0,Submarine,The Golden Reef,96411e92
CIT_1140,Seaweed,Coral Slums,Fisher,8298.0,481.0,44.0,No Vehicle,Coral Slums,31839eca
CIT_1012,Seaweed,Coral Slums,Warrior,4388.0,268.0,39.0,Sea Scooter,Deep Trench,a7442c5e
CIT_17087,Seaweed,Mariana Plaza,Warrior,1001.0,162.0,43.0,Fin Bicycle,Deep Trench,d354189d
CIT_4588,Exotic Imports,Coral Slums,Fisher,3201.0,,34.0,Sea Scooter,Mariana Plaza,24d7a452
CIT_12448,Seafood,Deep Trench,Warrior,3576.0,373.0,47.0,No Vehicle,Deep Trench,b7aed968
CIT_5583,Seafood,Deep Trench,Miner,14962.0,1540.0,49.0,Submarine,Coral Slums,97a232ea
CIT_15691,Seaweed,Deep Trench,Miner,10459.0,1056.0,54.0,Fin Bicycle,Coral Slums,21163ad6
CIT_11730,Exotic Imports,Mariana Plaza,Merchant,3923.0,540.0,52.0,Sea Scooter,Coral Slums,49ab72fa
CIT_8090,Seafood,The Golden Reef,Fisher,2600.0,567.0,45.0,Sea Scooter,Deep Trench,a2dbaae4
CIT_18270,Exotic Imports,Deep Trench,Miner,1946.0,227.0,33.0,No Vehicle,The Golden Reef,5b91cfd1
CIT_8874,Seaweed,Deep Trench,Fisher,29219.0,3091.0,58.0,No Vehicle,Mariana Plaza,5e92e431
CIT_9721,Seafood,Coral Slums,Scribe,13611.0,846.0,54.0,No Vehicle,Mariana Plaza,ce406826
CIT_6518,Seaweed,The Golden Reef,Scribe,7618.0,1702.0,68.0,Submarine,Mariana Plaza,dbdb6d9c
CIT_11647,Exotic Imports,The Golden Reef,Merchant,5067.0,1201.0,42.0,No Vehicle,The Golden Reef,69d8f50f
CIT_3869,Exotic Imports,Deep Trench,Miner,1751.0,220.0,28.0,Fin Bicycle,Deep Trench,8264e921
CIT_11085,Seafood,The Golden Reef,Merchant,1807.0,589.0,58.0,Submarine,Mariana Plaza,7a120d2f
CIT_14431,Seafood,Mariana Plaza,Scribe,1501.0,209.0,54.0,Sea Scooter,Mariana Plaza,5da3ee72
CIT_11226,Seaweed,Deep Trench,Fisher,1461.0,122.0,37.0,Fin Bicycle,Deep Trench,debf58af
CIT_12456,Seafood,Mariana Plaza,Warrior,17833.0,2653.0,41.0,No Vehicle,Deep Trench,51c40da4
CIT_13385,Seaweed,Coral Slums,Fisher,,,42.0,Sea Scooter,The Golden Reef,f1db2db2
CIT_17539,Seaweed,Deep Trench,Miner,6695.0,759.0,52.0,Submarine,Coral Slums,0e218cad
